ISIN_code,company,parent_market,market_cap,total_liabilities,revenue,net_income_margin,mcap_margin,debt_ratio
DE0005937007,MAN (XET),"Comm. Vehicles,Trucks",15482.639754403572,15968.44916886322,16861.986396771765,0.024560792283519418,0.056547756213594334,0.5077232526931724
DE0006047004,HEIDELBERGCEMENT (XET),Building Mat.& Fix.,16102.829693663469,21148.26054130947,20299.87093989762,0.08807767034914983,0.05561072937494712,0.5677219219064511
DE0006048408,HENKEL (XET),Nondur.Household Prod,28576.880966415873,13765.174498554596,23548.23140635449,0.17064805794802576,0.08953163420583483,0.3250946215859196
DE0006048432,HENKEL PREF. (XET),Nondur.Household Prod,22185.999934473446,13765.174498554596,23548.23140635449,0.17064805794802576,0.06950894441413495,0.38288525244695887
DE0006062144,COVESTRO (XET),Other Chemicals,17648.159220250847,6200.677439923439,16622.141956438827,0.15601848581524963,0.06338462147247849,0.25999915753870256
DE0006070006,HOCHTIEF (XET),Heavy Construction,11438.642206004875,12531.743496748035,26607.3615347663,0.020967435569100235,0.026363250756516847,0.5228010784702898
DE0006231004,INFINEON TECHS. (XET),Semiconductors,28283.426289831066,4346.587496187457,8175.564455360803,0.12388265373724396,0.20834086617325615,0.1332082641672038
DE0006599905,MERCK KGAA (XET),Pharmaceuticals,12579.562186464927,23997.350908428885,18020.057775482583,0.22480162272614698,0.0503013933377726,0.6560791733892642
DE0006602006,GEA GROUP (XET),Industrial Machinery,5905.517121062396,3330.2107340125303,5413.558778075328,0.06998788419030512,0.07857296099431875,0.3605791320694468
DE0006969603,PUMA (XET),"Clothing, footwear and accessories",8299.477114733243,1163.009124978929,4862.605969859915,0.053826851683276465,0.15213855478478075,0.12290735178012847
DE0007037129,RWE (XET),Multiutilities,14227.142128039302,64006.652696794976,49889.941604418884,0.05276042889355108,0.018270935981644015,0.818145826111415
DE0007100000,DAIMLER (XET),Automobiles,69958.91538246821,220372.12705124356,193203.8951131895,0.09128841859855043,0.028062417280434633,0.7590374257053785
DE0007164600,SAP (XET),Software,143185.57504318585,18734.887361983667,27583.257198049887,0.22539729833815317,0.39371558577296084,0.11570426049737821
DE0007165631,SARTORIUS PREF. (XET),Industrial Machinery,6077.8731542919295,1734.072258516739,1651.3613367929895,0.12318402919022203,0.30179911404445137,0.22197700660753583
DE0007236101,SIEMENS (XET),Divers. Industrials,113228.1323356275,102262.97525055126,96130.88871669969,0.10598398034189511,0.09323636615721503,0.47455775041508136
DE0007472060,WIRECARD (XET),Financial Admin.,21486.931383403225,3389.821071222366,1751.7494489043208,0.19923060567141174,0.7932264240400602,0.13626461401685336
DE0007500001,THYSSENKRUPP (XET),Divers. Industrials,14884.73478541184,35228.878010706874,47975.737072168675,-0.017284990414792978,0.018621918019805252,0.7029802092703111
DE0007664005,VOLKSWAGEN (XET),Automobiles,47735.00358293399,369635.15716074663,271214.39081524755,0.055709939959760715,0.010832014236351904,0.8856290936135
DE0007664039,VOLKSWAGEN PREF. (XET),Automobiles,33710.52152282543,369635.15716074663,271214.3908152476,0.05570993995976072,0.007649582521046257,0.9164227527294978
DE0008232125,DEUTSCHE LUFTHANSA (XET),Transport - Air,10907.836930004221,29564.322515877062,41830.47146539048,0.10514904504073477,0.02243804375102295,0.7304854230822547
DE0008402215,HANNOVER RUCK. (XET),Reinsurance,15176.21162192891,58253.33526458864,20560.718670969676,0.07318056717644378,0.05358345760067616,0.7933228207797177
DE0008404005,ALLIANZ (XET),Full Line Insurance,88118.18959962954,969604.2049428154,131494.5731732115,0.09334919874451068,0.05591960940460257,0.9166906269033396
DE0008430026,MUENCHENER RUCK. (XET),Reinsurance,32025.24512451449,270305.56938760774,72411.78074065146,0.007669565749775414,0.03029148269458911,0.8940721766115891
DE000A0D9PT0,MTU AERO ENGINES (XET) HLDG.,Aerospace,9791.88473257748,4708.118057123511,5921.211575738508,0.11443902381998644,0.13702725428218585,0.3246977345733737
DE000A0HN5C6,DEUTSCHE WOHNEN (XET) BR.SHS.,"Real Estate Hold, Dev",16729.060857288678,12142.699418038022,1379.692274815675,1.463911058248445,0.6592904684902133,0.4205735743939022
DE000A1DAHH0,BRENNTAG (XET),Specialty Chemicals,8720.894127185618,4994.520069347969,13806.677807857179,0.04919757632144367,0.05499546136687877,0.36415379060227554
DE000A1EWWW0,ADIDAS (XET),"Clothing, footwear and accessories",44351.07588763623,8767.245102911647,24946.146246269498,0.0821831061093561,0.15366270676242783,0.1650512467152667
DE000A1J5RX9,TELEFONICA DTL. (XET) HLDG.,Mobile Telecom.,12386.722779860615,6632.161854146342,8577.956996270545,-0.056164978689548714,0.08444719534781288,0.34871455302313686
DE000A1ML7J1,VONOVIA (XET),"Real Estate Hold, Dev",24300.340340746174,25620.414445322047,2894.590479964816,0.9791630867316218,0.4564704784374012,0.5132216961685871
DE000A1PHFF7,BOSS (HUGO) (XET),"Clothing, footwear and accessories",6167.678842912124,835.8361917541993,3212.704514027814,0.11932502445038015,0.14724937506363278,0.11934524129911031
DE000A2AADD2,INNOGY (XET),Multiutilities,23293.482668243785,38894.73212072928,48343.8865434304,0.028222999419500225,0.03907925959509589,0.6254357397573329
DE000A2E4K43,DELIVERY HERO (XET),Spec.Consumer Service,10310.470481823008,384.92684233138266,639.2320351199644,-0.7461904841125032,1.0310312544828288,0.03598995256231083
DE000BASF111,BASF (XET),Other Chemicals,85584.10649106077,49255.05983831918,75803.6942100049,0.12022695063522784,0.08349966251735456,0.3652874841869076
DE000BAY0017,BAYER (XET),Pharmaceuticals,98854.95315506202,39163.96804777178,41167.37316707691,0.2938019900878256,0.18309745622364476,0.28375796381002044
DE000BFB0019,METRO (XET),Food and broadline retailers,4278.47930058758,14264.85033432082,42990.297442814845,0.00983290150543392,0.006080604214667959,0.7692712482156815
DE000CBK1001,COMMERZBANK (XET),Banks,11933.151179376324,493211.3448142566,14126.116603114062,0.0212848860057148,0.07529913539093026,0.9763767569991958
DE000ENAG999,E ON N (XET),Multiutilities,24372.688163817988,56827.78745319262,44635.7076350872,0.12171056311275798,0.03495267806955557,0.6998454999355671
DE000EVNK013,EVONIK INDUSTRIES (XET),Specialty Chemicals,15753.486348233908,13154.983422052981,16952.51566153555,0.07541107625326139,0.07662686405982541,0.45505637367129415
DE000KGX8881,KION GROUP (XET),"Comm. Vehicles,Trucks",8376.035191414589,9063.641082250653,8998.389005204037,0.0747921485859698,0.06820226005908579,0.5197138375749091
DE000KSAG888,K + S (XET),Specialty Chemicals,4521.636133469605,6464.624113477864,4264.288787665944,0.07712697743081483,0.08736919667296345,0.588428088190798
DE000LED4000,OSRAM LICHT (XET),Electrical Equipment,3973.8625562937636,1721.2349015226334,4778.243257940981,0.08060289985054932,0.06839104034945064,0.3022309827482015
DE000PAH0038,PORSCHE AML.HLDG. (XET) PREF.,Automobiles,9515.67251321685,333.9005268412733,39.973910200698576,98.00029393033851,12.943458133282931,0.033900000079526586
DE000PSM7770,PROSIEBENSAT 1 (XET) MEDIA,Broadcast & Entertain,5994.852827884316,6211.258884285829,4794.532043766161,0.18004337136712917,0.10597980306066701,0.5088646598320801
DE000SHA0159,SCHAEFFLER (XET),Auto Parts,2123.1623562778327,9989.980102292488,16484.585137985247,0.1053748807788381,0.010558024246111068,0.8247224150512943
DE000SHL1006,SIEMENS (XET) HEALTHINEERS,Medical Equipment,44227.803578463936,19727.184410898273,15969.147287659407,0.12132519043853623,0.17663682734209735,0.30845419616339453
DE000SYM9999,SYMRISE (XET),Specialty Chemicals,11625.2151886322,3290.938859123004,3522.763255894145,0.13477039559321058,0.26606481720110664,0.22062918152942187
DE000TUAG000,TUI (LON),Travel & Tourism,12571.856443230723,12142.816913487592,21454.63580083183,0.0522032596445325,0.047811321399794625,0.4913201456569827
DE000UNSE018,UNIPER SE (XET),Multiutilities,11169.988860566487,34662.18766615051,84930.70646298034,-0.011019806029949529,0.008677833370898771,0.7562850009085832
DE000ZAL1111,ZALANDO (XET),Apparel Retailers,13796.883583006897,1693.0173901800104,5277.747746176586,0.028094021282845938,0.17387031365915198,0.10929814161566505
DK0010181759,CARLSBERG 'B',Brewers,14054.854633822017,9958.566714721599,9760.383223419416,0.022665508209992486,0.08712287839197151,0.41470836538357636
DK0010244425,A P MOLLER - MAERSK 'A',Transport - Shipping,12346.323927783975,30865.636513671827,31909.78430448101,-0.041834876331455884,0.022601800509110464,0.7142845684006641
DK0010244508,A P MOLLER - MAERSK 'B',Transport - Shipping,12053.936501532748,30865.636513671827,31909.78430448101,-0.041834876331455884,0.022066541405416376,0.7191505959935214
DK0010268606,VESTAS WINDSYSTEMS,Renewable Energy Eq.,12325.860136984129,8859.874598836472,11691.34554416434,0.10242867564148511,0.0653699610658111,0.4182000156858518
DK0010272202,GENMAB,Biotechnology,10209.316691031989,5.337230796649387,373.5366376244624,0.5781917018240991,1.8418003661400826,5.22507256486073e-4
DK0010274414,DANSKE BANK,Banks,26816.485810680802,534566.5530609149,19978.40338987819,0.1668447486508686,0.07659161526525335,0.9522313929102969
DK0010287234,H LUNDBECK,Pharmaceuticals,13705.579827404701,1004.4950348373112,2721.5001001754786,0.1638841186901141,0.29473741187515756,0.06828619461452644
DK0060079531,DSV 'B',Transport - Trucking,14510.962177759493,3571.0803221429537,11827.959461635135,0.04138853990478431,0.06937123029196249,0.197493193712061
DK0060094928,ORSTED,Multiutilities,26545.03215702769,13431.89767672478,9428.920727156688,0.372470271732638,0.1818685297047339,0.3359912262543045
DK0060227585,CHR HANSEN HOLDING,Biotechnology,13244.4689355731,1203.829002416521,1236.8119333678933,0.21906000955798438,0.6050102555772763,0.08331977978189625
DK0060252690,PANDORA,"Clothing, footwear and accessories",7445.892256192974,1554.195537386074,3597.4521757986045,0.26275778729450366,0.11679181179808786,0.17268670851131995
DK0060336014,NOVOZYMES,Biotechnology,12359.307174961297,1002.9157001693613,2294.6567562105315,0.22201523033112924,0.30291949341577334,0.07505605239050127
DK0060448595,COLOPLAST 'B',Medical Supplies,20362.920956393576,889.690231063924,2415.3167498874154,0.25442296165165085,0.47696320138746234,0.0418626315240259
DK0060534915,NOVO NORDISK 'B',Pharmaceuticals,92932.1739942005,7990.319171313603,17638.425701382846,0.35320538922330674,0.29640934188081497,0.07917282778784888
DK0060542181,ISS AS,Business Support Svs.,6396.236866185261,5735.61478447135,12619.268794517855,0.03405039094102808,0.031001025106333825,0.47277323772426133
DK0060636678,TRYG,Full Line Insurance,7186.570007707816,5903.636214740553,2790.8243736783893,0.1472963077401696,0.14480883571939365,0.4509964254509924
DK0060738599,WILLIAM DEMANT HLDG.,Medical Equipment,11160.873171937463,1329.1672732437248,2082.7351094675487,0.13758479057644613,0.3014427288774656,0.10641817206897308
EGS37091C013,EASTERN TOBACCO,Tobacco,2751.30282095853,561.7574939319843,569.5915030319644,0.17102479817827895,0.26642412385299025,0.16955848687908615
EGS3G0Z1C014,ELSWEDY ELECTRIC,Electrical Equipment,2298.7005579331803,1530.778694287071,2363.076314751765,0.15092134643993582,0.053790562208072434,0.3997354714481238
EGS60121C018,COML.INTL.BANK (EGYPT),Banks,5311.548249631205,14657.597477949732,1808.4664606685315,0.22732558707941167,0.1622777243541885,0.7340122445851545
ES0105046009,AENA SME,Transport Services,27113.259733715924,10564.045244566772,4656.482723553138,0.3356793241070216,0.34165059161585964,0.2803821889770491
ES0109067019,AMADEUS IT GROUP,Computer Services,35653.57314620221,6129.665148461727,5705.3518731774875,0.31008033801657453,0.5098095201880013,0.14670153388385257
ES0113211835,BBV.ARGENTARIA,Banks,46203.95954475665,731302.549380853,47078.82674572876,0.10874641327725643,0.07220987512306597,0.9405741829626568
ES0113307062,BANKIA,Banks,11152.44287343092,223136.0586747732,4279.610194289677,0.15176661244509282,0.15515382812281803,0.9523986759924863
ES0113679I37,BANKINTER 'R',Banks,8767.461490364602,78522.3205673097,3133.5497879110044,0.28092157661394557,0.23001732347317294,0.8995591318515179
ES0113860A34,BANCO DE SABADELL,Banks,9131.384062828121,237016.23869849418,8467.596457877085,0.13936350517251414,0.07343261685039691,0.9629028143339723
ES0113900J37,BANCO SANTANDER,Banks,86033.13493416175,1545186.742200553,89978.01527956194,0.1320828254021079,0.07939773929653124,0.9472584069504587
ES0116870314,GAS NATURAL SDG,Gas Distribution,26960.231701940407,NA,27401.02175576914,0.07371661939682157,0.0675831680266504,NA
ES0118900010,FERROVIAL,Heavy Construction,15076.213203058644,18483.286522792652,14353.02871096449,0.04026035363591148,0.06183043520383836,0.5507616821997722
ES0124244E34,MAPFRE,Full Line Insurance,9283.286096545273,61596.54784922468,26180.262638198543,0.046813377783530175,0.02869101625312602,0.8690278238568124
ES0130670112,ENDESA,Power generation,24345.791497154256,24292.45345869389,23395.38940904079,0.0989519241953728,0.07615392201169739,0.49945168623468233
ES0130960018,ENAGAS,Gas Distribution,6724.1275007811055,7773.115124983771,1599.1610459359413,0.5057670004956817,0.3204329947952684,0.5361788669501322
ES0140609019,CAIXABANK,Banks,25489.727194153234,409437.58275279996,13539.936700860515,0.16013147109039744,0.11208442156076255,0.9413931325736659
ES0143416115,SIEMENS GAMESA RENEWABLE ENERGY,Renewable Energy Eq.,8840.484912271426,11148.780931919371,10090.768678061097,-0.0025996726368420903,0.05324445470176382,0.5577383891344556
ES0144580Y14,IBERDROLA,Power generation,49235.44984778621,75392.83905934,36756.42949664579,0.10362078801347531,0.08414652550428983,0.6049416205619514
ES0148396007,INDITEX,Apparel Retailers,105004.20479496679,7228.071358752906,30904.481488427922,0.18019978420261717,0.25043378308606273,0.06440278684941692
ES0167050915,ACS ACTIV.CONSTR.Y SERV.,Heavy Construction,12822.57215003499,29004.367597967208,41030.066026453664,0.03617978739107449,0.0267516094084383,0.6934374776809378
ES0171996087,GRIFOLS ORD CL A,Biotechnology,12528.764987101476,8474.870405334123,5076.787445749597,0.2022551551081115,0.17683956115871471,0.403495406723082
ES0173093024,RED ELECTRICA,Power generation,11321.616738234643,8464.486744978505,2282.240424577379,0.4789966670174658,0.3744215353846906,0.427799579243074
ES0173516115,REPSOL YPF,Exploration and production,31087.641228245284,30254.462391908823,48989.3497538925,0.055074064837507014,0.03784963753453405,0.4932087523318754
ES0177542018,INTL.CONS.AIRL.GP. (MAD) (CDI),Transport - Air,17425.76970808006,22861.618352067282,27008.336297251248,0.09945384305416864,0.04005483721415704,0.5674634036323195
ES0178430E18,TELEFONICA,Fixed Line Telecom.,45036.30934951976,94794.8861456773,61146.158417166196,0.06910976991709292,0.05040023070008659,0.6779237337560583
FI0009000681,NOKIA,Telecom. Equipment,32380.267416673196,23777.49342319629,27214.084537248145,-0.07151901820982823,0.07168689865210727,0.4234052972837788
FI0009003305,SAMPO 'A',Prop. & Casualty Ins.,26924.29767694737,43102.585885709974,8921.263033849777,0.3388722532658591,0.19041406218710574,0.6155148379142626
FI0009003727,WARTSILA,Industrial Machinery,11101.86108239168,3630.582955190684,5788.004047176454,0.10685098447391317,0.1428668834917155,0.24643453224251805
FI0009005318,NOKIAN RENKAAT,Tires,5413.749708180878,470.04739990003327,1848.7987319904141,0.19719169475726708,0.22299637105429962,0.07988844470086534
FI0009005961,STORA ENSO 'R',Paper,11795.740251105959,6538.105767638008,11809.97482482118,0.06845184849725504,0.05974738822510789,0.3566139783738582
FI0009005987,UPM-KYMMENE,Paper,18599.00093717145,4680.4890021574765,11768.82498099605,0.1282359255764316,0.11336389913481587,0.20105633819107635
FI0009007132,FORTUM,Power generation,22490.92999996611,9867.706504441529,5314.194834632736,0.21657634149579427,0.26012921688971313,0.3049481551269142
FI0009007835,METSO,Industrial Machinery,4871.077391773803,2166.8275818524753,3181.4624739875476,0.06335809948749813,0.12975417421121266,0.30787963036903837
FI0009007884,ELISA,Fixed Line Telecom.,7929.219579280488,1791.5422202869347,2101.45800935629,0.24165075345813672,0.2632646334439319,0.1843005987829739
FI0009013296,NESTE,Oil and gas other,19764.62433590328,4020.9175255884575,15509.924156050874,0.08254483224581097,0.08282253106630363,0.16904880910441789
FI0009013403,KONE 'B',Industrial Machinery,22579.60969052794,5363.691751020961,10513.64067583063,0.14978326549790122,0.16158190139085132,0.1919491067381783
FI0009014377,ORION 'B',Pharmaceuticals,2800.8663181015118,440.30244771301955,1275.1712602657715,0.2755879874478256,0.15795453359599287,0.1358468131487032
FR0000035081,ICADE REIT,Ind. & Office REITs,7072.7658735132545,8358.804483735366,2025.2729807273245,0.10214959627578422,0.19620018169634842,0.5416690777558496
FR0000038259,EUROFINS SCIENTIFIC,Healthcare Providers,9446.565606295639,5079.810016189747,3493.5147219815576,0.13306790980551306,0.1936102042750642,0.3496956259568771
FR0000039299,BOLLORE,Transport Services,13026.710702372802,27941.377453562218,21545.062257077243,0.05697269082603073,0.04907547433206144,0.6820278590304285
FR0000045072,CREDIT AGRICOLE,Banks,36877.200131871024,1747219.0192155798,83636.25322031163,0.05642379243136491,0.030118807467159146,0.9793300385192458
FR0000051732,ATOS,Computer Services,15021.107837211015,9261.629726932302,14921.01248459486,0.06391090041658926,0.07391071968636423,0.38140797356424616
FR0000051807,TELEPERFORMANCE,Business Support Svs.,10410.9780476414,2986.295678353035,4914.454753497003,0.11385173681860197,0.17569714866776937,0.22290323683980504
FR0000052292,HERMES INTL.,"Clothing, footwear and accessories",64299.78621915096,1614.2455034030447,6524.232492430206,0.36085554012460286,0.8784918439916087,0.024490164858944494
FR0000054470,UBISOFT ENTM.,Toys,12933.419315415409,1598.19464586324,2085.4884195024374,0.08919467256934786,0.3735323496508455,0.10998053279710257
FR0000064578,COVIVIO,Ind. & Office REITs,7569.957659649852,13590.452890273747,1109.8473296929124,0.9683565577566926,0.3708665613780673,0.6422584693340374
FR0000073272,SAFRAN,Aerospace,50810.05532389108,25255.357062641444,19916.47251753938,0.29312176245266963,0.1694021046933707,0.3320215623666682
FR0000077919,JCDECAUX,Media Agencies,7070.758659583126,3622.234903498842,3573.9139207350477,0.1044612094100952,0.17635166306362002,0.33874844140978144
FR0000120073,AIR LIQUIDE,Other Chemicals,53723.05146603078,28276.33543944961,23924.810196994025,0.14903097943452956,0.16833792233423261,0.3448359372740599
FR0000120172,CARREFOUR,Food and broadline retailers,11685.157450487062,41170.89998882146,95202.85678305532,-0.010729881695428066,0.010940627247512845,0.7789249138775732
FR0000120222,CNP ASSURANCES,Life Insurance,15120.969178056785,448797.9630479717,48190.92802979589,0.04943762354195312,0.027968680128198607,0.9674060096976391
FR0000120271,TOTAL,Exploration and production,162368.20525222644,120986.80237421556,153885.96494481814,0.09157739925866007,0.0940501758059592,0.4269795808010466
FR0000120321,L'OREAL,Personal Products,135611.7302424128,11745.781185949429,30596.240009514917,0.19685412737740407,0.344728638824704,0.07970941604601971
FR0000120404,ACCOR,Hotels,14701.001276149085,8245.231423924955,2277.343801716612,0.23342740614550994,0.3928314043867318,0.35932832773452833
FR0000120503,BOUYGUES,Heavy Construction,15784.857633268699,29664.25729137881,38685.456079859076,0.05017456419684151,0.033758478278654115,0.6526916385623955
FR0000120578,SANOFI,Pharmaceuticals,103212.81042312057,43827.99691657346,42565.28800699192,0.3300358130920237,0.16364100291233,0.2980668952348848
FR0000120628,AXA,Full Line Insurance,57484.42350177992,936961.881550197,156242.02482297318,0.06130647067356485,0.027254845873921248,0.9421945426216095
FR0000120644,DANONE,Food Products,50776.97056355008,34062.57705488254,29012.916371052066,0.15476306015582963,0.14815794550695516,0.40149409103499223
FR0000120685,NATIXIS,Banks,21721.21730984283,587438.3646817531,30598.94436311249,0.09920721953473659,0.0632754656988135,0.9643423202195603
FR0000120693,PERNOD-RICARD,Distillers & Vintners,42009.60698606012,16254.146208390268,10061.808007999953,0.21049140761882024,0.3090781192753696,0.2789752687943638
FR0000120859,IMERYS,Other Mining,5987.773727047814,5295.736299505523,5406.370014819229,0.13004929140230406,0.09780879978205191,0.4693341244916817
FR0000120966,BIC,Nondur.Household Prod,4357.015217336662,597.2920343964862,2375.222406850909,0.2166759696557497,0.15144346493519492,0.1205601518128569
FR0000121014,LVMH,"Clothing, footwear and accessories",167426.9914159734,42974.43457799435,50127.43417750295,0.18671023913183968,0.2818703113175849,0.20424973060413779
FR0000121121,EURAZEO,Asset Managers,5988.057674384271,7040.421334504537,4089.237212997558,0.16661974058321877,0.10472437580962982,0.5403870497623814
FR0000121147,FAURECIA,Auto Parts,9711.81158369654,9113.6089595659,23727.76151590893,0.04720580679997284,0.03474655994350734,0.48411183902224336
FR0000121204,WENDEL,Specialty Finance,6411.560231066487,12913.96304809561,9792.578934858679,0.03936431604343519,0.05836120887282297,0.6682335511204603
FR0000121220,SODEXO,Restaurants & Bars,15685.064831435182,13070.331867153858,24093.851879416994,0.05635833970254171,0.057110502146319825,0.45453491753759
FR0000121261,MICHELIN,Tires,21302.394988568423,15420.56984578277,25818.52058545326,0.12608619813817334,0.07354526436065639,0.4199162544566158
FR0000121329,THALES,Defense,28221.143910272294,19891.195329822207,18570.758947610164,0.07135023600277288,0.11333011539895187,0.4134323053917496
FR0000121485,KERING,Food and broadline retailers,70557.16304652118,14092.491363705045,18197.2369969169,0.16363969049167634,0.29904325469711046,0.16648019961676985
FR0000121501,PEUGEOT,Automobiles,21706.91223885786,47005.93256881645,76667.83897207516,0.032224412007577245,0.016770240357479767,0.684092365850737
FR0000121667,ESSILOR INTL.CMPG.D OPTIQUE,Medical Supplies,31023.811825267185,6068.998331334522,8806.04405861666,0.13941295379273963,0.25351859709809504,0.16361656897150387
FR0000121709,SEB,Dur. Household Prod.,8379.569846189108,5478.793230804509,7623.987942133929,0.0805871030144199,0.08328073762962705,0.39534201841629474
FR0000121725,DASSAULT AVIATION,Aerospace,16136.76629601384,13000.503342346547,5681.765640805357,0.1791540264070328,0.18858830124062703,0.4461812484046501
FR0000121964,KLEPIERRE,Retail REITs,11450.59736799847,14297.652126454108,1461.1685151902093,0.988574128116383,0.42610370171611056,0.5552863750809357
FR0000121972,SCHNEIDER ELECTRIC SE,Electrical Equipment,46032.43577096155,20939.337965916722,29090.513303333348,0.11958885930426737,0.11841443483036006,0.31265915172239783
FR0000124141,VEOLIA ENVIRONNEMENT,Water,12445.294261470515,35142.58151951379,29539.16282360946,0.02620385018197246,0.037554727981431085,0.7384776257139944
FR0000125007,SAINT GOBAIN,Building Mat.& Fix.,23324.28605860567,27190.570760403258,47980.59355075083,0.060928777479494316,0.04196889698202141,0.5382687880879303
FR0000125338,CAPGEMINI,Computer Services,22339.56648705948,9165.810229551693,15039.640786122955,0.07138171443174088,0.08993656973846922,0.29092844411915986
FR0000125346,INGENICO GROUP,Computer Hardware,5705.392996584837,4426.123103386618,2951.537586984432,0.15842374644507198,0.16318168599833535,0.43686680845318776
FR0000125486,VINCI,Heavy Construction,58869.861304079495,60155.03730187603,48058.190483032115,0.10588192421704709,0.1049408478085191,0.5053987695551467
FR0000125585,CASINO GUICHARD-P,Food and broadline retailers,4258.309248411653,28948.252750382035,44467.58143804212,0.003034064736039568,0.008535939381503767,0.8717630193524296
FR0000127771,VIVENDI,Broadcast & Entertain,32006.210861684398,18618.492453126117,14630.495194249264,0.12557419474472023,0.15136479936765715,0.36777484575754904
FR0000130395,REMY COINTREAU,Distillers & Vintners,6573.077309073326,1301.6253607361207,1146.5656368118168,0.2615986032656137,0.46916722271499256,0.16529200089374518
FR0000130452,EIFFAGE,Heavy Construction,10704.638341262957,29096.391013198012,17944.812710450165,0.054044619604040514,0.04909262233205008,0.7310461936567185
FR0000130577,PUBLICIS GROUPE,Media Agencies,16214.21537985441,20800.60423470996,11392.598676705215,0.11019902672060022,0.0958638792129547,0.5619534135599424
FR0000130650,DASSAULT SYSTEMES,Software,38253.76702772818,3438.766738126367,3795.191142649922,0.26083198974795796,0.888409621309238,0.08247919777287933
FR0000130809,SOCIETE GENERALE,Banks,33287.71414755317,1418285.65558648,73096.04192768983,0.061171713537683726,0.036317887926590714,0.9770678390485682
FR0000131104,BNP PARIBAS,Banks,74864.86934018893,2182329.2872018283,112053.08580184027,0.129641453089146,0.059554129865363396,0.9668327737234264
FR0000131906,RENAULT,Automobiles,24784.734914167268,88801.1328793752,69096.28729082615,0.09479207078422161,0.021246334989258823,0.7817973714897627
FR0000133308,ORANGE,Fixed Line Telecom.,44780.06156529831,77302.72073817484,48316.84594484096,0.06538069062280559,0.08261211549888292,0.6331992053229577
FR0004035913,ILIAD,Internet,9478.03480420507,5902.760873641268,5863.801340821844,0.13077783416267585,0.1440776725797994,0.383774740740057
FR0004125920,AMUNDI (WI),Asset Managers,13629.051124585747,12298.472926818456,4769.2901046838615,0.27110554605666604,0.2508176175151405,0.4743404307497841
FR0006174348,BUREAU VERITAS INTL.,Business Support Svs.,11837.421761840384,4936.440110368764,5513.3594129388175,0.10767230715580953,0.19138083734204656,0.2942935948785553
FR0010040865,GECINA REIT,Ind. & Office REITs,12607.976502685575,10679.502148085263,657.1216964455158,3.391495524705385,1.043246779454769,0.4585941787962417
FR0010208488,ENGIE,Multiutilities,37652.973628934546,129422.97761149178,76455.0361094604,0.02326643301533204,0.03167720813173095,0.7746355872919675
FR0010220475,ALSTOM,Industrial Machinery,10051.588841273733,12296.717348976152,9574.325262512702,0.06712805647717847,0.064142585664346,0.5502303952834224
FR0010221234,EUTELSAT COMMUNICATIONS,Broadcast & Entertain,5158.197105369377,5807.638515928098,1650.4272479689193,0.39023035595231254,0.2785859321787217,0.529612034731644
FR0010242511,EDF,Power generation,42255.495588144615,271393.09845665505,81866.81483147477,0.05982118928762517,0.04482487330712709,0.8652775864759364
FR0010259150,IPSEN,Pharmaceuticals,13708.282222744776,1639.0527093219418,2365.2871874611455,0.18832798347768004,0.4384690884344633,0.10679722027159944
FR0010307819,LEGRAND,Electrical Equipment,19315.018206841927,6080.99070022048,6490.842243920328,0.19299152074124443,0.24239868890654975,0.23944670686146316
FR0010313833,ARKEMA,Other Chemicals,8911.432581235878,6632.161854146342,9788.934617664561,0.10632309042223502,0.08114648861100666,0.42668134978158007
FR0010340141,ADP,Transport Services,22427.453083336724,10395.598872421628,4252.531409679122,0.25879623212760466,0.4700997935060826,0.3167164006087454
FR0010411983,SCOR SE,Reinsurance,7002.062986735407,40490.16562352766,17793.1466467609,0.024849257052951747,0.028135944929153334,0.8525640259126045
FR0010451203,REXEL,Electrical Equipment,4329.726899174376,6865.186662760575,15648.77440357845,0.013030873842064833,0.024662540286793235,0.6132415962641862
FR0010533075,GETLINK,Transport - Rail,7515.919544135803,6141.086685288532,1214.4789857911596,0.14039341716653336,0.4321164819325923,0.4496656574745802
FR0010613471,SUEZ,Water,8064.603711045798,28437.642983904716,18659.994783299957,0.02518621625059322,0.03424587508762038,0.7790655523633452
FR0010908533,EDENRED,Financial Admin.,7738.211143431953,8856.599413179749,1574.271593202346,0.30240349860221355,0.4381456964478158,0.5336969279020244
FR0013176526,VALEO,Auto Parts,13415.630431732021,13990.910672780596,21809.360437851625,0.06691015779673508,0.041389532197838835,0.5104953091098725
FR0013280286,BIOMERIEUX,Medical Equipment,10439.930884672573,1412.8465532976684,2690.2521853627345,0.1579471996398547,0.32028640793958635,0.119199618881869
FR0013326246,WFD UNIBAIL RODAMCO STAPLED UNITS,Retail REITs,29432.80594266005,24132.43934331278,2229.2578098519543,1.2865880145486361,0.7178915457292807,0.4505242011769964
GB0000456144,ANTOFAGASTA,Other Mining,12093.434555162696,4899.729636279831,4831.539193865256,0.2590836405470346,0.22311141236113782,0.2883353318475704
GB0000536739,ASHTEAD GROUP,Business Support Svs.,14811.858232816972,5504.5570455086445,4036.871449382368,0.2577230738654626,0.32705610507207006,0.27094135309299033
GB0000566504,BHP BILLITON,Other Mining,45312.53136016785,49327.44291002586,38247.344922280514,0.1665100748320378,0.06972015436435833,0.5212114995847081
GB0000811801,BARRATT DEVELOPMENTS,Home Construction,6687.48850309066,3033.0099108439795,5914.303822432627,0.19191944362903762,0.08910412206631943,0.3120220570681915
